"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: logPermutations","Param: seed","Param: size"
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.002600,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.016902,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.064401,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.127630,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.003265,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,53.811659,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,123.038000,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.016690,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,111.974506,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000162,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,63.005861,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000755,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.002250,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,405.098206,NaN,"#/op",9,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,11.724696,0.403500,"ops/us",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.334552,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,17.290878,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,212.474921,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,111.633138,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.071838,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.003028,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.811239,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.041854,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.106678,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.019262,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,102.411067,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,290.073388,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.017317,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,210.120357,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000210,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,111.687557,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000895,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.001421,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,867.050700,NaN,"#/op",9,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,34.158025,0.394009,"ops/us",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.335636,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,1.835391,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,98.576188,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,62.254143,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.040127,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.001764,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.013505,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.080065,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.140579,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.006701,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,39.554578,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,99.807995,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.016666,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,98.316525,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000132,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,62.046989,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000721,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.000687,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,297.369738,NaN,"#/op",10,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,25.873028,0.375444,"ops/us",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.320814,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,5.314870,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,115.535081,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,64.113892,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.029050,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.002863,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.211561,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.060717,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.128713,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.007513,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,53.599959,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,129.797726,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.016937,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,111.737203,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000256,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,63.307690,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000588,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.001743,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,404.589078,NaN,"#/op",10,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,11.696845,0.132114,"ops/us",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.336153,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,17.261554,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,212.523367,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,111.981259,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.063487,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.010347,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.789136,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.041088,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.106960,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.016299,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,102.695311,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,289.968618,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.017370,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,213.568008,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000185,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,112.568365,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000770,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.001702,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,862.608858,NaN,"#/op",10,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,34.107459,0.369994,"ops/us",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.335238,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,1.825877,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,97.765482,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,61.742178,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.038276,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.003865,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.014792,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.073970,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.137321,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.004128,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,39.445694,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,99.071455,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.016682,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,99.069329,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000142,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,62.280543,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000666,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.000968,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,295.525344,NaN,"#/op",11,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,20.160893,0.194593,"ops/us",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.412425,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,5.330563,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,116.824672,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,63.158673,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.060791,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.002384,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.159668,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.052591,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.115101,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.007583,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,54.052816,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,168.117805,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.017053,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,116.854025,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000157,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,64.500027,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000782,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.001617,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,407.632427,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,12.234594,0.217351,"ops/us",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.318327,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,17.489554,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,213.663025,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,112.526312,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.043256,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.006438,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.798876,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.043819,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.111565,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.006878,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,102.824369,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,276.946998,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.018613,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,211.699842,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000291,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,111.710511,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000896,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.002084,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,870.006702,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,33.949059,0.485730,"ops/us",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.336604,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,1.812897,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,97.699499,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,60.291168,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.032610,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.003869,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.024591,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.071805,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.134636,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.005248,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,39.267144,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,99.046006,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.016250,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,94.603265,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000209,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,61.260910,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000612,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.001218,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,294.250392,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,25.740216,0.578240,"ops/us",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.319733,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,5.270236,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,115.363242,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,63.213874,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.048063,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.003871,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.243960,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.063661,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.123020,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.008376,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branches","thrpt",1,1,54.182305,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:cycles","thrpt",1,1,131.288510,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-load-misses","thrpt",1,1,0.016934,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-loads","thrpt",1,1,113.801504,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-store-misses","thrpt",1,1,0.000137,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:dTLB-stores","thrpt",1,1,64.244774,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-load-misses","thrpt",1,1,0.000583,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:iTLB-loads","thrpt",1,1,0.000917,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:instructions","thrpt",1,1,410.619174,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector","thrpt",1,5,11.240629,0.483790,"ops/us",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:CPI","thrpt",1,1,0.338775,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-load-misses","thrpt",1,1,17.287417,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-loads","thrpt",1,1,211.758287,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-dcache-stores","thrpt",1,1,111.877315,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:L1-icache-load-misses","thrpt",1,1,0.092742,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-load-misses","thrpt",1,1,0.026286,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-loads","thrpt",1,1,0.791032,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-store-misses","thrpt",1,1,0.040616,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:LLC-stores","thrpt",1,1,0.103567,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.vector:branch-misses","thrpt",1,1,0.011864,NaN,"#/op",12,1,1024
